method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO0.1,13,AUUC_cr_V2,1487.199147014373,893.7499999982012,1194.7610532794502
NO0.1,13,AUUC_cr_V1V2(0.5),1316.6124488909945,893.7499999981906,1269.7845599071625
NO0.5,13,AUUC_cr_V1,1134.15897382268,843.749999998057,1274.6623097725167
NO0.5,13,AUUC_cr_V2,1712.234135480019,843.7499999980645,1242.2407553705116
NO0.5,13,AUUC_cr_V1V2(0.5),1423.1965546513472,843.7499999980531,1258.4515325715224
NO1.0,13,AUUC_cr_V1,1097.3237029633592,791.2499999975463,1203.5124282989018
NO1.0,13,AUUC_cr_V2,1769.3868878844187,791.249999997556,1258.0787117452792
NO1.0,13,AUUC_cr_V1V2(0.5),1433.3552954238858,791.249999997543,1230.7955700220982
NO2.0,13,AUUC_cr_V1,1085.2655288505218,718.7499999952157,1134.1746083981818
NO2.0,13,AUUC_cr_V2,1701.8742565095522,718.7499999952254,1288.143611889064
NO2.0,13,AUUC_cr_V1V2(0.5),1393.569892680033,718.749999995214,1211.1591101436306
RAND,14,AUUC_cr_V1,868.7891994744305,562.5000000011341,950.9160430490651
RAND,14,AUUC_cr_V2,868.7891994744095,562.5000000011241,950.916043049041
RAND,14,AUUC_cr_V1V2(0.5),868.7891994744296,562.5000000011241,950.9160430490501
Oracle,14,AUUC_cr_V1,1343.91172823552,893.749999998237,1344.8080665348573
Oracle,14,AUUC_cr_V2,1388.9960653520984,893.7499999982406,1194.7610532794502
Oracle,14,AUUC_cr_V1V2(0.5),1366.4538967938106,893.7499999982305,1269.7845599071625
NO0.1,14,AUUC_cr_V1,1333.4617667736386,891.2499999979098,1351.9636905586683
NO0.1,14,AUUC_cr_V2,1453.199344245753,891.2499999979133,1251.2197179797186
NO0.1,14,AUUC_cr_V1V2(0.5),1393.330555509697,891.2499999979024,1301.591704269202
NO0.5,14,AUUC_cr_V1,1291.5029920760905,871.2499999959734,1326.1405219442129
NO0.5,14,AUUC_cr_V2,1532.9897945431667,871.2499999959772,1197.3502035523327
NO0.5,14,AUUC_cr_V1V2(0.5),1412.2463933096294,871.2499999959655,1261.7453627482807
NO1.0,14,AUUC_cr_V1,1214.875870454916,846.2499999956668,1317.6753806527304
NO1.0,14,AUUC_cr_V2,1547.6447385866918,846.2499999956708,1209.761391900818
NO1.0,14,AUUC_cr_V1V2(0.5),1381.2603045208043,846.2499999956581,1263.7183862767815
NO2.0,14,AUUC_cr_V1,1126.0771560879502,816.2499999973234,1273.1718883008077
NO2.0,14,AUUC_cr_V2,1406.9066095883416,816.2499999973282,1139.0953327697475
NO2.0,14,AUUC_cr_V1V2(0.5),1266.4918828381462,816.2499999973152,1206.1336105352839
RAND,15,AUUC_cr_V1,1193.9949260742078,562.5000000009004,950.9160430490651
RAND,15,AUUC_cr_V2,1193.9949260742324,562.5000000009131,950.916043049041
RAND,15,AUUC_cr_V1V2(0.5),1193.994926074225,562.5000000008968,950.9160430490501
Oracle,15,AUUC_cr_V1,1498.8326191013953,893.7499999979381,1344.8080665348573
