method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO0.1,5,AUUC_cr_V1V2(0.5),830.3109812139894,893.7499999961896,749.3912452073546
NO0.5,5,AUUC_cr_V1,778.3335402672013,871.2499999960995,565.805447986032
NO0.5,5,AUUC_cr_V2,877.6179542050791,871.2499999960955,865.8919874068644
NO0.5,5,AUUC_cr_V1V2(0.5),827.9757472361403,871.2499999960983,715.8487176964464
NO1.0,5,AUUC_cr_V1,774.5612449519776,813.7499999962506,529.8378444174805
NO1.0,5,AUUC_cr_V2,853.1468766413954,813.7499999962455,857.4346402908192
NO1.0,5,AUUC_cr_V1V2(0.5),813.8540607966863,813.7499999962484,693.6362423541491
NO2.0,5,AUUC_cr_V1,783.6802075115909,793.7499999964459,518.4148159860987
NO2.0,5,AUUC_cr_V2,907.030958341448,793.7499999964406,897.5229581020155
NO2.0,5,AUUC_cr_V1V2(0.5),845.35558292652,793.7499999964439,707.9688870440555
RAND,6,AUUC_cr_V1,378.2115892416532,562.4999999973429,308.91264035969016
RAND,6,AUUC_cr_V2,378.2115892416223,562.4999999973406,308.9126403596929
RAND,6,AUUC_cr_V1V2(0.5),378.21158924164956,562.4999999973425,308.91264035968925
Oracle,6,AUUC_cr_V1,638.4054633486772,893.7499999961555,582.7103867444439
Oracle,6,AUUC_cr_V2,1087.3871255498905,893.7499999961649,916.0721036702719
Oracle,6,AUUC_cr_V1V2(0.5),862.8962944492939,893.7499999961502,749.3912452073546
NO0.1,6,AUUC_cr_V1,638.4054633486772,893.7499999961555,582.7103867444439
NO0.1,6,AUUC_cr_V2,1087.3871255498905,893.7499999961649,916.0721036702719
NO0.1,6,AUUC_cr_V1V2(0.5),862.8962944492939,893.7499999961502,749.3912452073546
NO0.5,6,AUUC_cr_V1,615.6161643121069,818.7499999939589,504.86055583726056
NO0.5,6,AUUC_cr_V2,817.7208881399787,818.7499999939669,663.061039324358
NO0.5,6,AUUC_cr_V1V2(0.5),716.6685262260547,818.7499999939548,583.9607975808111
NO1.0,6,AUUC_cr_V1,560.557781965006,781.249999992264,452.55135608546885
NO1.0,6,AUUC_cr_V2,736.7368204215394,781.2499999922729,590.5360151150688
NO1.0,6,AUUC_cr_V1V2(0.5),648.6473011932846,781.2499999922591,521.5436856002725
NO2.0,6,AUUC_cr_V1,550.2049276566116,751.2499999924098,433.12658997958084
NO2.0,6,AUUC_cr_V2,633.4578110172266,751.2499999924185,524.1884665941892
NO2.0,6,AUUC_cr_V1V2(0.5),591.8313693369308,751.2499999924053,478.6575282868892
RAND,7,AUUC_cr_V1,48.2207426652144,562.4999999974953,308.91264035969016
RAND,7,AUUC_cr_V2,48.22074266523123,562.4999999974898,308.9126403596929
RAND,7,AUUC_cr_V1V2(0.5),48.22074266522759,562.4999999974989,308.91264035968925
Oracle,7,AUUC_cr_V1,284.61057999078025,893.7499999962665,582.7103867444439
Oracle,7,AUUC_cr_V2,600.1376381617503,893.7499999962696,916.0721036702719
Oracle,7,AUUC_cr_V1V2(0.5),442.3741090762669,893.7499999962653,749.3912452073546
NO0.1,7,AUUC_cr_V1,283.6645251295183,891.24999999585,580.105080360376
NO0.1,7,AUUC_cr_V2,647.5205141646336,891.2499999958528,960.0360449833377
NO0.1,7,AUUC_cr_V1V2(0.5),465.59251964707715,891.2499999958492,770.070562671854
NO0.5,7,AUUC_cr_V1,266.09814267109186,876.2499999956804,568.296552601909
NO0.5,7,AUUC_cr_V2,631.8090831169733,876.2499999956825,979.7614536568699
NO0.5,7,AUUC_cr_V1V2(0.5),448.9536128940338,876.2499999956804,774.0290031293881
NO1.0,7,AUUC_cr_V1,255.31226651554755,856.2499999951631,558.3510519321466
NO1.0,7,AUUC_cr_V2,618.0940575754977,856.2499999951652,967.4522245305192
NO1.0,7,AUUC_cr_V1V2(0.5),436.7031620455238,856.2499999951627,762.9016382313321
NO2.0,7,AUUC_cr_V1,208.41099356378385,821.2499999937946,512.6966659097302
NO2.0,7,AUUC_cr_V2,496.4557292020195,821.2499999937972,866.6539410270541
NO2.0,7,AUUC_cr_V1V2(0.5),352.4333613829042,821.2499999937947,689.675303468394
RAND,8,AUUC_cr_V1,318.8135318641016,562.4999999974966,308.91264035969016
