method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO0.5,2,AUUC_cr_V1,462.4730428327658,846.249999994861,522.8047995081686
NO0.5,2,AUUC_cr_V2,1314.9177377790024,846.2499999948491,863.6766660619343
NO0.5,2,AUUC_cr_V1V2(0.5),888.6953903058833,846.249999994853,693.2407327850503
NO1.0,2,AUUC_cr_V1,431.83335242652225,818.7499999936524,488.53148612420017
NO1.0,2,AUUC_cr_V2,1246.8779544472552,818.7499999936406,755.7726258048712
NO1.0,2,AUUC_cr_V1V2(0.5),839.3556534368868,818.7499999936448,622.1520559645365
NO2.0,2,AUUC_cr_V1,375.4955360705935,738.7499999933005,418.6499292378927
NO2.0,2,AUUC_cr_V2,1036.6203859726047,738.7499999932884,582.8002538914257
NO2.0,2,AUUC_cr_V1V2(0.5),706.0579610215965,738.7499999932935,500.7250915646629
RAND,3,AUUC_cr_V1,313.08290860892885,562.499999997468,308.91264035969016
RAND,3,AUUC_cr_V2,313.0829086089507,562.4999999974716,308.9126403596929
RAND,3,AUUC_cr_V1V2(0.5),313.08290860892885,562.4999999974698,308.91264035968925
Oracle,3,AUUC_cr_V1,455.3424755326517,893.7499999963184,582.7103867444439
Oracle,3,AUUC_cr_V2,693.867204043042,893.7499999963235,916.0721036702719
Oracle,3,AUUC_cr_V1V2(0.5),574.604839787848,893.7499999963122,749.3912452073546
NO0.1,3,AUUC_cr_V1,455.3424755326517,893.7499999963184,582.7103867444439
NO0.1,3,AUUC_cr_V2,693.867204043042,893.7499999963235,916.0721036702719
NO0.1,3,AUUC_cr_V1V2(0.5),574.604839787848,893.7499999963122,749.3912452073546
NO0.5,3,AUUC_cr_V1,456.2841849094066,886.2499999971493,587.6672526721634
NO0.5,3,AUUC_cr_V2,735.1953347232447,886.2499999971543,894.6644948515442
NO0.5,3,AUUC_cr_V1V2(0.5),595.7397598163261,886.2499999971432,741.165873761851
NO1.0,3,AUUC_cr_V1,460.8695402761387,851.2499999967674,565.8298766914917
NO1.0,3,AUUC_cr_V2,700.9461909134687,851.2499999967731,814.2407677684996
NO1.0,3,AUUC_cr_V1V2(0.5),580.9078655948035,851.2499999967605,690.0353222299935
NO2.0,3,AUUC_cr_V1,462.54413429959715,836.249999995793,542.4396745664454
NO2.0,3,AUUC_cr_V2,731.1275232686635,836.2499999957967,853.3631181652496
NO2.0,3,AUUC_cr_V1V2(0.5),596.8358287841303,836.2499999957846,697.9013963658458
RAND,4,AUUC_cr_V1,401.634712204283,562.4999999974507,308.91264035969016
RAND,4,AUUC_cr_V2,401.63471220427164,562.4999999974316,308.9126403596929
RAND,4,AUUC_cr_V1V2(0.5),401.63471220428073,562.4999999974443,308.91264035968925
Oracle,4,AUUC_cr_V1,633.6017123189374,893.7499999961889,582.7103867444439
Oracle,4,AUUC_cr_V2,1160.5834250575824,893.7499999961758,916.0721036702719
Oracle,4,AUUC_cr_V1V2(0.5),897.0925686882688,893.7499999961842,749.3912452073546
