method,split,AUUC_version,AUUC,AUUC_thout,AUUC_emp
NO0.1,17,AUUC_cr_V1V2(0.5),912.0710431121145,893.7500000000026,912.0710431121145
NO0.5,17,AUUC_cr_V1,692.3191722628904,866.2500000000016,692.3191722628904
NO0.5,17,AUUC_cr_V2,1104.623865684237,866.25,1104.623865684237
NO0.5,17,AUUC_cr_V1V2(0.5),898.4715189735681,866.2500000000033,898.4715189735681
NO1.0,17,AUUC_cr_V1,605.2447424499122,813.7500000000014,605.2447424499122
NO1.0,17,AUUC_cr_V2,1008.4686246506037,813.75,1008.4686246506037
NO1.0,17,AUUC_cr_V1V2(0.5),806.8566835502636,813.7500000000033,806.8566835502636
NO2.0,17,AUUC_cr_V1,555.3453296568171,786.2500000000014,555.3453296568171
NO2.0,17,AUUC_cr_V2,912.0620990023385,786.25,912.0620990023385
NO2.0,17,AUUC_cr_V1V2(0.5),733.7037143295834,786.2500000000033,733.7037143295834
RAND,18,AUUC_cr_V1,564.3132751603857,562.5000000000009,564.3132751603857
RAND,18,AUUC_cr_V2,564.3132751603807,562.5,564.3132751603807
RAND,18,AUUC_cr_V1V2(0.5),564.3132751603753,562.5,564.3132751603753
Oracle,18,AUUC_cr_V1,1053.1766271736826,893.7500000000016,1053.1766271736826
Oracle,18,AUUC_cr_V2,663.5621414193114,893.75,663.5621414193114
Oracle,18,AUUC_cr_V1V2(0.5),858.3693842964982,893.7500000000026,858.3693842964982
NO0.1,18,AUUC_cr_V1,1053.1766271736826,893.7500000000016,1053.1766271736826
NO0.1,18,AUUC_cr_V2,663.5621414193114,893.75,663.5621414193114
NO0.1,18,AUUC_cr_V1V2(0.5),858.3693842964982,893.7500000000026,858.3693842964982
NO0.5,18,AUUC_cr_V1,1021.5359958260266,878.7500000000016,1021.5359958260266
NO0.5,18,AUUC_cr_V2,682.4494172904377,878.75,682.4494172904377
NO0.5,18,AUUC_cr_V1V2(0.5),851.9927065582341,878.7500000000031,851.9927065582341
NO1.0,18,AUUC_cr_V1,801.5829902360412,751.250000000001,801.5829902360412
NO1.0,18,AUUC_cr_V2,558.1161524780838,751.25,558.1161524780838
NO1.0,18,AUUC_cr_V1V2(0.5),679.8495713570638,751.2500000000033,679.8495713570638
NO2.0,18,AUUC_cr_V1,585.8468651115551,623.7500000000008,585.8468651115551
NO2.0,18,AUUC_cr_V2,617.911402769066,623.75,617.911402769066
NO2.0,18,AUUC_cr_V1V2(0.5),601.879133940313,623.7500000000031,601.879133940313
RAND,19,AUUC_cr_V1,536.2247178234074,562.5000000000009,536.2247178234074
RAND,19,AUUC_cr_V2,536.2247178234138,562.5,536.2247178234138
RAND,19,AUUC_cr_V1V2(0.5),536.2247178234174,562.5,536.2247178234174
Oracle,19,AUUC_cr_V1,909.8360357016564,893.7500000000016,909.8360357016564
Oracle,19,AUUC_cr_V2,818.3601226529069,893.75,818.3601226529069
Oracle,19,AUUC_cr_V1V2(0.5),864.0980791772791,893.7500000000026,864.0980791772791
NO0.1,19,AUUC_cr_V1,909.8360357016564,893.7500000000016,909.8360357016564
NO0.1,19,AUUC_cr_V2,818.3601226529069,893.75,818.3601226529069
NO0.1,19,AUUC_cr_V1V2(0.5),864.0980791772791,893.7500000000026,864.0980791772791
NO0.5,19,AUUC_cr_V1,917.735015980991,858.7500000000016,917.735015980991
NO0.5,19,AUUC_cr_V2,547.4484250181702,858.75,547.4484250181702
NO0.5,19,AUUC_cr_V1V2(0.5),732.5917204995771,858.7500000000024,732.5917204995771
NO1.0,19,AUUC_cr_V1,825.2479001689936,768.7500000000014,825.2479001689936
NO1.0,19,AUUC_cr_V2,272.8671868954938,768.75,272.8671868954938
NO1.0,19,AUUC_cr_V1V2(0.5),549.0575435322392,768.7500000000024,549.0575435322392
NO2.0,19,AUUC_cr_V1,825.3114504888155,723.750000000001,825.3114504888155
NO2.0,19,AUUC_cr_V2,7.332187366356075,723.75,7.332187366356075
NO2.0,19,AUUC_cr_V1V2(0.5),416.32181892758035,723.7500000000019,416.32181892758035
RAND,20,AUUC_cr_V1,459.04619045489153,562.5000000000009,459.04619045489153
RAND,20,AUUC_cr_V2,459.0461904549229,562.5,459.0461904549229
RAND,20,AUUC_cr_V1V2(0.5),459.04619045489926,562.5,459.04619045489926
Oracle,20,AUUC_cr_V1,731.2667465857285,893.7500000000016,731.2667465857285
Oracle,20,AUUC_cr_V2,693.7647364878138,893.75,693.7647364878138
Oracle,20,AUUC_cr_V1V2(0.5),712.5157415367675,893.7500000000026,712.5157415367675
NO0.1,20,AUUC_cr_V1,731.2667465857285,893.7500000000016,731.2667465857285
NO0.1,20,AUUC_cr_V2,693.7647364878138,893.75,693.7647364878138
NO0.1,20,AUUC_cr_V1V2(0.5),712.5157415367675,893.7500000000026,712.5157415367675
NO0.5,20,AUUC_cr_V1,685.0216120125311,881.2500000000016,685.0216120125311
NO0.5,20,AUUC_cr_V2,776.536434371572,881.25,776.536434371572
NO0.5,20,AUUC_cr_V1V2(0.5),730.7790231920463,881.2500000000026,730.7790231920463
NO1.0,20,AUUC_cr_V1,595.2020249304986,828.7500000000016,595.2020249304986
NO1.0,20,AUUC_cr_V2,813.693168060265,828.75,813.693168060265
NO1.0,20,AUUC_cr_V1V2(0.5),704.4475964953758,828.7500000000019,704.4475964953758
NO2.0,20,AUUC_cr_V1,588.4602314340403,798.7500000000016,588.4602314340403
NO2.0,20,AUUC_cr_V2,743.7363278927769,798.75,743.7363278927769
NO2.0,20,AUUC_cr_V1V2(0.5),666.0982796634028,798.7500000000011,666.0982796634028
RAND,21,AUUC_cr_V1,373.5776627063715,562.5000000000009,373.5776627063715
RAND,21,AUUC_cr_V2,373.57766270637876,562.5,373.57766270637876
RAND,21,AUUC_cr_V1V2(0.5),373.57766270637694,562.5,373.57766270637694
Oracle,21,AUUC_cr_V1,937.9753667434508,893.7500000000016,937.9753667434508
Oracle,21,AUUC_cr_V2,1060.162355558406,893.75,1060.162355558406
Oracle,21,AUUC_cr_V1V2(0.5),999.0688611509325,893.7500000000026,999.0688611509325
NO0.1,21,AUUC_cr_V1,937.9753667434508,893.7500000000016,937.9753667434508
NO0.1,21,AUUC_cr_V2,1060.162355558406,893.75,1060.162355558406
NO0.1,21,AUUC_cr_V1V2(0.5),999.0688611509325,893.7500000000026,999.0688611509325
NO0.5,21,AUUC_cr_V1,965.112204894383,876.2500000000016,965.112204894383
NO0.5,21,AUUC_cr_V2,995.927744561832,876.25,995.927744561832
NO0.5,21,AUUC_cr_V1V2(0.5),980.5199747281124,876.2500000000026,980.5199747281124
NO1.0,21,AUUC_cr_V1,977.4120449538268,843.7500000000016,977.4120449538268
NO1.0,21,AUUC_cr_V2,1021.1653717649971,843.75,1021.1653717649971
NO1.0,21,AUUC_cr_V1V2(0.5),999.288708359417,843.7500000000031,999.288708359417
NO2.0,21,AUUC_cr_V1,946.526646312117,806.2500000000016,946.526646312117
NO2.0,21,AUUC_cr_V2,914.9154212612627,806.25,914.9154212612627
NO2.0,21,AUUC_cr_V1V2(0.5),930.7210337866952,806.2500000000031,930.7210337866952
RAND,22,AUUC_cr_V1,862.1863867611683,562.5000000000009,862.1863867611683
RAND,22,AUUC_cr_V2,862.1863867611937,562.5,862.1863867611937
RAND,22,AUUC_cr_V1V2(0.5),862.1863867611773,562.5,862.1863867611773
Oracle,22,AUUC_cr_V1,1033.3770583350138,893.7500000000016,1033.3770583350138
Oracle,22,AUUC_cr_V2,1338.2376757172583,893.75,1338.2376757172583
Oracle,22,AUUC_cr_V1V2(0.5),1185.8073670261367,893.7500000000026,1185.8073670261367
NO0.1,22,AUUC_cr_V1,1033.3770583350138,893.7500000000016,1033.3770583350138
NO0.1,22,AUUC_cr_V2,1338.2376757172583,893.75,1338.2376757172583
NO0.1,22,AUUC_cr_V1V2(0.5),1185.8073670261367,893.7500000000026,1185.8073670261367
NO0.5,22,AUUC_cr_V1,980.114412981113,868.7500000000016,980.114412981113
NO0.5,22,AUUC_cr_V2,1465.8900170542684,868.75,1465.8900170542684
NO0.5,22,AUUC_cr_V1V2(0.5),1223.002215017692,868.7500000000026,1223.002215017692
NO1.0,22,AUUC_cr_V1,919.2440619170017,798.7500000000016,919.2440619170017
NO1.0,22,AUUC_cr_V2,1482.393828270327,798.75,1482.393828270327
NO1.0,22,AUUC_cr_V1V2(0.5),1200.8189450936654,798.7500000000019,1200.8189450936654
NO2.0,22,AUUC_cr_V1,902.8639577637757,763.7500000000016,902.8639577637757
NO2.0,22,AUUC_cr_V2,1429.011498059391,763.75,1429.011498059391
NO2.0,22,AUUC_cr_V1V2(0.5),1165.9377279115836,763.7500000000017,1165.9377279115836
RAND,23,AUUC_cr_V1,562.7253374182733,562.5000000000009,562.7253374182733
RAND,23,AUUC_cr_V2,562.7253374182983,562.5,562.7253374182983
RAND,23,AUUC_cr_V1V2(0.5),562.7253374182965,562.5,562.7253374182965
Oracle,23,AUUC_cr_V1,928.8352315297784,893.7500000000016,928.8352315297784
Oracle,23,AUUC_cr_V2,1295.839235513463,893.75,1295.839235513463
Oracle,23,AUUC_cr_V1V2(0.5),1112.3372335216206,893.7500000000026,1112.3372335216206
NO0.1,23,AUUC_cr_V1,904.7798608189298,891.2500000000016,904.7798608189298
NO0.1,23,AUUC_cr_V2,1265.5911405194022,891.25,1265.5911405194022
NO0.1,23,AUUC_cr_V1V2(0.5),1085.1855006691667,891.2500000000026,1085.1855006691667
NO0.5,23,AUUC_cr_V1,886.4823818595873,868.7500000000016,886.4823818595873
NO0.5,23,AUUC_cr_V2,1353.3090893115377,868.75,1353.3090893115377
NO0.5,23,AUUC_cr_V1V2(0.5),1119.8957355855648,868.7500000000031,1119.8957355855648
NO1.0,23,AUUC_cr_V1,888.6723423581108,866.2500000000016,888.6723423581108
NO1.0,23,AUUC_cr_V2,1275.4123083254144,866.25,1275.4123083254144
NO1.0,23,AUUC_cr_V1V2(0.5),1082.0423253417644,866.2500000000031,1082.0423253417644
NO2.0,23,AUUC_cr_V1,755.3242114951405,781.2500000000014,755.3242114951405
NO2.0,23,AUUC_cr_V2,1126.9238354522374,781.25,1126.9238354522374
NO2.0,23,AUUC_cr_V1V2(0.5),941.1240234736919,781.2500000000026,941.1240234736919
RAND,24,AUUC_cr_V1,796.6799609329219,562.5000000000009,796.6799609329219
RAND,24,AUUC_cr_V2,796.67996093295,562.5,796.67996093295
RAND,24,AUUC_cr_V1V2(0.5),796.6799609329446,562.5,796.6799609329446
Oracle,24,AUUC_cr_V1,1157.3865343666598,893.7500000000016,1157.3865343666598
Oracle,24,AUUC_cr_V2,1067.3366980717801,893.75,1067.3366980717801
Oracle,24,AUUC_cr_V1V2(0.5),1112.3616162192245,893.7500000000026,1112.3616162192245
NO0.1,24,AUUC_cr_V1,1157.3865343666598,893.7500000000016,1157.3865343666598
NO0.1,24,AUUC_cr_V2,1067.3366980717801,893.75,1067.3366980717801
NO0.1,24,AUUC_cr_V1V2(0.5),1112.3616162192245,893.7500000000026,1112.3616162192245
NO0.5,24,AUUC_cr_V1,1140.2347908457025,876.2500000000016,1140.2347908457025
NO0.5,24,AUUC_cr_V2,1144.78136435609,876.25,1144.78136435609
NO0.5,24,AUUC_cr_V1V2(0.5),1142.5080776009004,876.2500000000024,1142.5080776009004
NO1.0,24,AUUC_cr_V1,1160.7611897846177,806.2500000000014,1160.7611897846177
NO1.0,24,AUUC_cr_V2,1072.7529135222596,806.25,1072.7529135222596
NO1.0,24,AUUC_cr_V1V2(0.5),1116.7570516534452,806.2500000000024,1116.7570516534452
NO2.0,24,AUUC_cr_V1,1175.5436532655613,783.7500000000014,1175.5436532655613
NO2.0,24,AUUC_cr_V2,1090.7632346857035,783.75,1090.7632346857035
NO2.0,24,AUUC_cr_V1V2(0.5),1133.1534439756397,783.7500000000019,1133.1534439756397
RAND,25,AUUC_cr_V1,560.5728998676814,562.5000000000009,560.5728998676814
RAND,25,AUUC_cr_V2,560.5728998676823,562.5,560.5728998676823
RAND,25,AUUC_cr_V1V2(0.5),560.5728998676896,562.5,560.5728998676896
Oracle,25,AUUC_cr_V1,964.12060629099,893.7500000000016,964.12060629099
Oracle,25,AUUC_cr_V2,1039.2096120605188,893.75,1039.2096120605188
Oracle,25,AUUC_cr_V1V2(0.5),1001.6651091757595,893.7500000000026,1001.6651091757595
NO0.1,25,AUUC_cr_V1,952.5494517594677,891.2500000000016,952.5494517594677
NO0.1,25,AUUC_cr_V2,1019.6039237756808,891.25,1019.6039237756808
NO0.1,25,AUUC_cr_V1V2(0.5),986.076687767579,891.2500000000024,986.076687767579
NO0.5,25,AUUC_cr_V1,917.3880023531827,858.7500000000014,917.3880023531827
NO0.5,25,AUUC_cr_V2,1003.396980406498,858.75,1003.396980406498
NO0.5,25,AUUC_cr_V1V2(0.5),960.3924913798459,858.7500000000026,960.3924913798459
NO1.0,25,AUUC_cr_V1,830.9182075474882,763.750000000001,830.9182075474882
NO1.0,25,AUUC_cr_V2,914.0438203028137,763.75,914.0438203028137
NO1.0,25,AUUC_cr_V1V2(0.5),872.4810139251565,763.7500000000019,872.4810139251565
NO2.0,25,AUUC_cr_V1,738.3073231274185,738.750000000001,738.3073231274185
NO2.0,25,AUUC_cr_V2,867.97467818006,738.75,867.97467818006
NO2.0,25,AUUC_cr_V1V2(0.5),803.1410006537451,738.7500000000019,803.1410006537451
RAND,26,AUUC_cr_V1,765.6382486756579,562.5000000000009,765.6382486756579
RAND,26,AUUC_cr_V2,765.6382486756629,562.5,765.6382486756629
RAND,26,AUUC_cr_V1V2(0.5),765.6382486756575,562.5,765.6382486756575
Oracle,26,AUUC_cr_V1,878.2142425580361,893.7500000000016,878.2142425580361
Oracle,26,AUUC_cr_V2,1303.468061048905,893.75,1303.468061048905
Oracle,26,AUUC_cr_V1V2(0.5),1090.841151803468,893.7500000000026,1090.841151803468
NO0.1,26,AUUC_cr_V1,845.7572482509963,891.2500000000016,845.7572482509963
NO0.1,26,AUUC_cr_V2,1273.6603700463875,891.25,1273.6603700463875
NO0.1,26,AUUC_cr_V1V2(0.5),1059.7088091486892,891.2500000000026,1059.7088091486892
NO0.5,26,AUUC_cr_V1,786.8210312830698,866.2500000000016,786.8210312830698
NO0.5,26,AUUC_cr_V2,1156.2088478301994,866.25,1156.2088478301994
NO0.5,26,AUUC_cr_V1V2(0.5),971.5149395566315,866.2500000000024,971.5149395566315
NO1.0,26,AUUC_cr_V1,731.2718064835899,821.2500000000014,731.2718064835899
NO1.0,26,AUUC_cr_V2,1084.6584465164058,821.25,1084.6584465164058
NO1.0,26,AUUC_cr_V1V2(0.5),907.9651264999944,821.2500000000024,907.9651264999944
NO2.0,26,AUUC_cr_V1,731.2718064835899,821.2500000000014,731.2718064835899
NO2.0,26,AUUC_cr_V2,1084.6584465164058,821.25,1084.6584465164058
NO2.0,26,AUUC_cr_V1V2(0.5),907.9651264999944,821.2500000000024,907.9651264999944
RAND,27,AUUC_cr_V1,477.7335785428486,562.5000000000009,477.7335785428486
RAND,27,AUUC_cr_V2,477.73357854284404,562.5,477.73357854284404
RAND,27,AUUC_cr_V1V2(0.5),477.7335785428477,562.5,477.7335785428477
Oracle,27,AUUC_cr_V1,804.796202817451,893.7500000000016,804.796202817451
Oracle,27,AUUC_cr_V2,910.9716355677725,893.75,910.9716355677725
Oracle,27,AUUC_cr_V1V2(0.5),857.8839191926131,893.7500000000026,857.8839191926131
NO0.1,27,AUUC_cr_V1,804.796202817451,893.7500000000016,804.796202817451
NO0.1,27,AUUC_cr_V2,910.9716355677725,893.75,910.9716355677725
NO0.1,27,AUUC_cr_V1V2(0.5),857.8839191926131,893.7500000000026,857.8839191926131
NO0.5,27,AUUC_cr_V1,804.796202817451,893.7500000000016,804.796202817451
NO0.5,27,AUUC_cr_V2,910.9716355677725,893.75,910.9716355677725
NO0.5,27,AUUC_cr_V1V2(0.5),857.8839191926131,893.7500000000026,857.8839191926131
NO1.0,27,AUUC_cr_V1,793.1559258115088,891.2500000000016,793.1559258115088
NO1.0,27,AUUC_cr_V2,855.6191376146927,891.25,855.6191376146927
NO1.0,27,AUUC_cr_V1V2(0.5),824.3875317131027,891.2500000000026,824.3875317131027
NO2.0,27,AUUC_cr_V1,768.7129265562832,876.2500000000016,768.7129265562832
NO2.0,27,AUUC_cr_V2,893.0179391430964,876.25,893.0179391430964
NO2.0,27,AUUC_cr_V1V2(0.5),830.865432849691,876.2500000000024,830.865432849691
RAND,28,AUUC_cr_V1,401.2582628972318,562.5000000000009,401.2582628972318
RAND,28,AUUC_cr_V2,401.25826289723045,562.5,401.25826289723045
RAND,28,AUUC_cr_V1V2(0.5),401.2582628972377,562.5,401.2582628972377
Oracle,28,AUUC_cr_V1,753.7938199060667,893.7500000000016,753.7938199060667
Oracle,28,AUUC_cr_V2,953.8622761440929,893.75,953.8622761440929
Oracle,28,AUUC_cr_V1V2(0.5),853.8280480250755,893.7500000000026,853.8280480250755
NO0.1,28,AUUC_cr_V1,753.7938199060667,893.7500000000016,753.7938199060667
NO0.1,28,AUUC_cr_V2,953.8622761440929,893.75,953.8622761440929
NO0.1,28,AUUC_cr_V1V2(0.5),853.8280480250755,893.7500000000026,853.8280480250755
NO0.5,28,AUUC_cr_V1,750.8547035330173,886.2500000000016,750.8547035330173
NO0.5,28,AUUC_cr_V2,931.1123990326191,886.25,931.1123990326191
NO0.5,28,AUUC_cr_V1V2(0.5),840.9835512828137,886.2500000000031,840.9835512828137
NO1.0,28,AUUC_cr_V1,591.1718632959988,808.7500000000014,591.1718632959988
NO1.0,28,AUUC_cr_V2,1079.590712271963,808.75,1079.590712271963
NO1.0,28,AUUC_cr_V1V2(0.5),835.3812877839764,808.7500000000031,835.3812877839764
NO2.0,28,AUUC_cr_V1,493.512391412627,713.750000000001,493.512391412627
NO2.0,28,AUUC_cr_V2,926.0305688758293,713.75,926.0305688758293
NO2.0,28,AUUC_cr_V1V2(0.5),709.7714801442238,713.7500000000031,709.7714801442238
RAND,29,AUUC_cr_V1,523.9955417529382,562.5000000000009,523.9955417529382
RAND,29,AUUC_cr_V2,523.9955417529382,562.5,523.9955417529382
RAND,29,AUUC_cr_V1V2(0.5),523.9955417529345,562.5,523.9955417529345
Oracle,29,AUUC_cr_V1,819.3566470476347,893.7500000000016,819.3566470476347
Oracle,29,AUUC_cr_V2,680.869335610465,893.75,680.869335610465
Oracle,29,AUUC_cr_V1V2(0.5),750.112991329051,893.7500000000026,750.112991329051
NO0.1,29,AUUC_cr_V1,819.3566470476347,893.7500000000016,819.3566470476347
NO0.1,29,AUUC_cr_V2,680.869335610465,893.75,680.869335610465
NO0.1,29,AUUC_cr_V1V2(0.5),750.112991329051,893.7500000000026,750.112991329051
NO0.5,29,AUUC_cr_V1,633.9023897664794,833.7500000000016,633.9023897664794
NO0.5,29,AUUC_cr_V2,585.8890146696344,833.75,585.8890146696344
NO0.5,29,AUUC_cr_V1V2(0.5),609.8957022180573,833.7500000000031,609.8957022180573
NO1.0,29,AUUC_cr_V1,478.04519558725565,776.2500000000014,478.04519558725565
NO1.0,29,AUUC_cr_V2,469.9503222763615,776.25,469.9503222763615
NO1.0,29,AUUC_cr_V1V2(0.5),473.99775893180805,776.2500000000024,473.99775893180805
NO2.0,29,AUUC_cr_V1,347.4926183306299,696.250000000001,347.4926183306299
NO2.0,29,AUUC_cr_V2,364.3602087072765,696.25,364.3602087072765
NO2.0,29,AUUC_cr_V1V2(0.5),355.92641351895224,696.2500000000024,355.92641351895224
RAND,30,AUUC_cr_V1,430.80615801496515,562.5000000000009,430.80615801496515
RAND,30,AUUC_cr_V2,430.8061580149697,562.5,430.8061580149697
RAND,30,AUUC_cr_V1V2(0.5),430.8061580149697,562.5,430.8061580149697
Oracle,30,AUUC_cr_V1,915.4991119039664,893.7500000000016,915.4991119039664
Oracle,30,AUUC_cr_V2,466.97933472519503,893.75,466.97933472519503
Oracle,30,AUUC_cr_V1V2(0.5),691.2392233145882,893.7500000000026,691.2392233145882
NO0.1,30,AUUC_cr_V1,874.0144393375277,891.2500000000016,874.0144393375277
NO0.1,30,AUUC_cr_V2,442.55538742366514,891.25,442.55538742366514
NO0.1,30,AUUC_cr_V1V2(0.5),658.284913380604,891.2500000000024,658.284913380604
NO0.5,30,AUUC_cr_V1,777.0335246794252,843.7500000000016,777.0335246794252
NO0.5,30,AUUC_cr_V2,518.5334464731013,843.75,518.5334464731013
NO0.5,30,AUUC_cr_V1V2(0.5),647.783485576271,843.7500000000024,647.783485576271
NO1.0,30,AUUC_cr_V1,698.4623704405465,798.7500000000014,698.4623704405465
NO1.0,30,AUUC_cr_V2,577.8753319624669,798.75,577.8753319624669
NO1.0,30,AUUC_cr_V1V2(0.5),638.1688512015145,798.7500000000024,638.1688512015145
NO2.0,30,AUUC_cr_V1,548.8044711321463,718.750000000001,548.8044711321463
NO2.0,30,AUUC_cr_V2,525.561735808496,718.75,525.561735808496
NO2.0,30,AUUC_cr_V1V2(0.5),537.1831034703289,718.7500000000019,537.1831034703289
RAND,31,AUUC_cr_V1,637.2544279852964,562.5000000000009,637.2544279852964
RAND,31,AUUC_cr_V2,637.2544279852955,562.5,637.2544279852955
RAND,31,AUUC_cr_V1V2(0.5),637.2544279852955,562.5,637.2544279852955
Oracle,31,AUUC_cr_V1,1019.9968083218081,893.7500000000016,1019.9968083218081
Oracle,31,AUUC_cr_V2,1161.5222048462063,893.75,1161.5222048462063
Oracle,31,AUUC_cr_V1V2(0.5),1090.759506584006,893.7500000000026,1090.759506584006
NO0.1,31,AUUC_cr_V1,991.6502471681395,891.2500000000016,991.6502471681395
NO0.1,31,AUUC_cr_V2,1096.6649125511244,891.25,1096.6649125511244
NO0.1,31,AUUC_cr_V1V2(0.5),1044.1575798596311,891.2500000000024,1044.1575798596311
NO0.5,31,AUUC_cr_V1,925.2102108532604,861.2500000000016,925.2102108532604
NO0.5,31,AUUC_cr_V2,1063.0457145843443,861.25,1063.0457145843443
NO0.5,31,AUUC_cr_V1V2(0.5),994.1279627188021,861.2500000000024,994.1279627188021
NO1.0,31,AUUC_cr_V1,917.1804400636576,848.7500000000014,917.1804400636576
NO1.0,31,AUUC_cr_V2,1110.6658266228728,848.75,1110.6658266228728
NO1.0,31,AUUC_cr_V1V2(0.5),1013.9231333432656,848.7500000000026,1013.9231333432656
NO2.0,31,AUUC_cr_V1,899.1054144854356,826.2500000000014,899.1054144854356
NO2.0,31,AUUC_cr_V2,1020.7761978943331,826.25,1020.7761978943331
NO2.0,31,AUUC_cr_V1V2(0.5),959.9408061898861,826.2500000000026,959.9408061898861
RAND,32,AUUC_cr_V1,455.1610718456659,562.5000000000009,455.1610718456659
RAND,32,AUUC_cr_V2,455.16107184567227,562.5,455.16107184567227
RAND,32,AUUC_cr_V1V2(0.5),455.1610718456759,562.5,455.1610718456759
Oracle,32,AUUC_cr_V1,710.5405615141768,893.7500000000016,710.5405615141768
Oracle,32,AUUC_cr_V2,1021.4828043130226,893.75,1021.4828043130226
Oracle,32,AUUC_cr_V1V2(0.5),866.0116829136108,893.7500000000026,866.0116829136108
NO0.1,32,AUUC_cr_V1,710.5405615141768,893.7500000000016,710.5405615141768
NO0.1,32,AUUC_cr_V2,1021.4828043130226,893.75,1021.4828043130226
NO0.1,32,AUUC_cr_V1V2(0.5),866.0116829136108,893.7500000000026,866.0116829136108
NO0.5,32,AUUC_cr_V1,582.2405358337741,833.7500000000014,582.2405358337741
NO0.5,32,AUUC_cr_V2,1236.5306867235229,833.75,1236.5306867235229
NO0.5,32,AUUC_cr_V1V2(0.5),909.3856112786599,833.7500000000031,909.3856112786599
NO1.0,32,AUUC_cr_V1,460.95994568997475,766.250000000001,460.95994568997475
NO1.0,32,AUUC_cr_V2,1250.1519718283487,766.25,1250.1519718283487
NO1.0,32,AUUC_cr_V1V2(0.5),855.555958759173,766.2500000000031,855.555958759173
NO2.0,32,AUUC_cr_V1,399.61394133635764,616.2500000000006,399.61394133635764
NO2.0,32,AUUC_cr_V2,916.6109423196579,616.25,916.6109423196579
NO2.0,32,AUUC_cr_V1V2(0.5),658.1124418280187,616.2500000000026,658.1124418280187
RAND,33,AUUC_cr_V1,812.6647784166448,562.5000000000009,812.6647784166448
RAND,33,AUUC_cr_V2,812.6647784166526,562.5,812.6647784166526
RAND,33,AUUC_cr_V1V2(0.5),812.6647784166453,562.5,812.6647784166453
Oracle,33,AUUC_cr_V1,1291.934843107782,893.7500000000016,1291.934843107782
Oracle,33,AUUC_cr_V2,895.9178422813281,893.75,895.9178422813281
Oracle,33,AUUC_cr_V1V2(0.5),1093.9263426945522,893.7500000000026,1093.9263426945522
NO0.1,33,AUUC_cr_V1,1294.1890893693962,891.2500000000016,1294.1890893693962
NO0.1,33,AUUC_cr_V2,938.8801945002131,891.25,938.8801945002131
NO0.1,33,AUUC_cr_V1V2(0.5),1116.5346419348016,891.2500000000024,1116.5346419348016
NO0.5,33,AUUC_cr_V1,1276.7113498343444,878.7500000000016,1276.7113498343444
NO0.5,33,AUUC_cr_V2,1036.4866356044429,878.75,1036.4866356044429
NO0.5,33,AUUC_cr_V1V2(0.5),1156.5989927193898,878.7500000000024,1156.5989927193898
NO1.0,33,AUUC_cr_V1,1258.1709935091721,858.7500000000016,1258.1709935091721
NO1.0,33,AUUC_cr_V2,1047.2847552754802,858.75,1047.2847552754802
NO1.0,33,AUUC_cr_V1V2(0.5),1152.7278743923225,858.7500000000024,1152.7278743923225
NO2.0,33,AUUC_cr_V1,1258.1709935091721,858.7500000000016,1258.1709935091721
NO2.0,33,AUUC_cr_V2,1047.2847552754802,858.75,1047.2847552754802
NO2.0,33,AUUC_cr_V1V2(0.5),1152.7278743923225,858.7500000000024,1152.7278743923225
RAND,34,AUUC_cr_V1,827.7438485375978,562.5000000000009,827.7438485375978
RAND,34,AUUC_cr_V2,827.7438485376006,562.5,827.7438485376006
RAND,34,AUUC_cr_V1V2(0.5),827.7438485376133,562.5,827.7438485376133
Oracle,34,AUUC_cr_V1,1249.1759699427687,893.7500000000016,1249.1759699427687
Oracle,34,AUUC_cr_V2,1755.878468062591,893.75,1755.878468062591
Oracle,34,AUUC_cr_V1V2(0.5),1502.5272190026865,893.7500000000026,1502.5272190026865
NO0.1,34,AUUC_cr_V1,1249.1759699427687,893.7500000000016,1249.1759699427687
NO0.1,34,AUUC_cr_V2,1755.878468062591,893.75,1755.878468062591
NO0.1,34,AUUC_cr_V1V2(0.5),1502.5272190026865,893.7500000000026,1502.5272190026865
NO0.5,34,AUUC_cr_V1,1187.641354731273,886.2500000000016,1187.641354731273
NO0.5,34,AUUC_cr_V2,1778.3137416747643,886.25,1778.3137416747643
NO0.5,34,AUUC_cr_V1V2(0.5),1482.9775482030245,886.2500000000024,1482.9775482030245
NO1.0,34,AUUC_cr_V1,1187.641354731273,886.2500000000016,1187.641354731273
NO1.0,34,AUUC_cr_V2,1778.3137416747643,886.25,1778.3137416747643
NO1.0,34,AUUC_cr_V1V2(0.5),1482.9775482030245,886.2500000000024,1482.9775482030245
NO2.0,34,AUUC_cr_V1,1103.942035719985,831.2500000000016,1103.942035719985
NO2.0,34,AUUC_cr_V2,1735.557885173476,831.25,1735.557885173476
NO2.0,34,AUUC_cr_V1V2(0.5),1419.7499604467364,831.2500000000019,1419.7499604467364
RAND,35,AUUC_cr_V1,467.4991469681636,562.5000000000009,467.4991469681636
RAND,35,AUUC_cr_V2,467.4991469681554,562.5,467.4991469681554
RAND,35,AUUC_cr_V1V2(0.5),467.4991469681572,562.5,467.4991469681572
Oracle,35,AUUC_cr_V1,732.3153215094248,893.7500000000016,732.3153215094248
Oracle,35,AUUC_cr_V2,596.3067929305961,893.75,596.3067929305961
Oracle,35,AUUC_cr_V1V2(0.5),664.31105722001,893.7500000000026,664.31105722001
NO0.1,35,AUUC_cr_V1,750.9061404271627,891.2500000000016,750.9061404271627
